SMILES	hitc
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I	0
CC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12	0
CC(=O)Nc1cc([As](=O)(O)O)ccc1O	0
CC(=O)Nc1ccc(C(=O)O)cc1	0
CC(=O)Nc1ccc(C)c(Cl)c1	0
CC(=O)Nc1ccc(C)cc1	0
CC(=O)Nc1ccc(C)cc1C	0
CC(=O)Nc1ccc(C=NNC(N)=S)cc1	0
CC(=O)Nc1ccc(N)cc1	0
CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1	0
CC(=O)Nc1ccc(O)cc1	0
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1	0
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1	0
CC(=O)Nc1ccc(OC(C)=O)cc1	0
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1	0
CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1	0
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1	0
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1	0
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1	0
CC(=O)Nc1ccc(S(N)(=O)=O)cc1	0
CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2	0
CC(=O)Nc1cccc(C)c1	0
CC(=O)Nc1cccc(N)c1	0
CC(=O)Nc1cccc(O)c1	0
CC(=O)Nc1ccccc1	0
CC(=O)Nc1ccccc1C	0
CC(=O)Nc1ccccc1O	0
CC(=O)Nc1ncc([N+](=O)[O-])s1	0
CC(=O)Nc1nnc(S(N)(=O)=O)s1	0
CC(=O)OC(C(=O)c1ccccc1)c1ccccc1	0
CC(=O)OC(C)(C)C	0
CC(=O)OC(C)(C)Cc1ccccc1	0
CC(=O)OC(C)=O	0
CC(=O)OC(C)C[N+](C)(C)C	0
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1	0
CC(=O)OC(C)OC(C)=O	0
CC(=O)OC(C)c1ccccc1	0
CC(=O)OC(CC(=O)O)C[N+](C)(C)C	0
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl	0
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	0
CC(=O)OC/C=C(\C)CCC=C(C)C	0
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C	0
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C	0
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C	0
CC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C	0
CC(=O)OC1(c2ccccc2)CCN(CCc2ccccc2)CC1	0
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C	0
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C	0
CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12	0
CC(=O)OC1C2(C)CCC(C2)C1(C)C	0
CC(=O)OC1CC(C)OC(C)O1	0
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O	0
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O	0
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O	0
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O	0
CC(=O)OC1CC2CCC1(C)C2(C)C	0
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1	0
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1	0
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1	0
CC(=O)OC1CCC(C(C)(C)C)CC1	0
CC(=O)OC1CCCCC1C(C)(C)C	0
CC(=O)OC1CN2CCC1CC2	0
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C	0
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	0
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C	0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C	0
CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	0
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C	0
CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C	0
CC(=O)OCC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C	0
CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl	0
CC(=O)OCC(C)C	0
CC(=O)OCC(C)OC(C)=O	0
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O	0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1	0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1	0
CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O	0
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(O)C(OC(=O)c3ccccc3C(=O)O)C2O)C(O)C(OC(=O)c2ccccc2C(=O)O)C1O	0
CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O	0
CC(=O)OCC=C(C)C	0
CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	0
CC(=O)OCC=C(C)CCC=C(C)C	0
CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C	0
CC(=O)OCC=Cc1ccccc1	0
CC(=O)OCCC(C)C	0
CC(=O)OCCC(C)CC(C)(C)C	0
CC(=O)OCCC1CCCCC1	0
CC(=O)OCCCc1ccccc1	0
CC(=O)OCCOC(C)=O	0
CC(=O)OCCOCCOCCOC(C)=O	0
CC(=O)OCC[N+](C)(C)C	0
CC(=O)OCCc1ccccc1	0
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O	0
CC(=O)OCc1ccc2c(c1)OCO2	0
CC(=O)OCc1ccccc1	0
CC(=O)OCc1ccco1	0
CC(=O)OO	0
CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C	0
CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C	0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	0
CC(=O)O[Hg]c1ccccc1	0
CC(=O)O[Si](C)(OC(C)=O)OC(C)=O	0
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	0
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C	0
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O	0
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12	0
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2	0
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1	0
CC(=O)Oc1ccc(C(C)=O)cc1	0
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1	0
CC(=O)Oc1ccc(C)cc1	0
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1	0
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1	0
CC(=O)Oc1ccc([N+](=O)[O-])cc1CCl	0
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341	0
CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O	0
CC(=O)Oc1cccc(C)c1	0
CC(=O)Oc1cccc(O)c1	0
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O	0
CC(=O)Oc1ccccc1C(=O)O	0
CC(=O)SC(C(=O)NC1Cc2ccccc2C2CCCC(C(=O)O)N2C1=O)C(C)C	0
CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O	0
CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O	0
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1	0
CC(=O)SCc1ccco1	0
CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C	0
CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	0
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C	0
CC(=O)c1c(C)cc(C(C)(C)C)cc1C	0
CC(=O)c1c(O)cc(C)oc1=O	0
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C	0
CC(=O)c1cc(C)oc1C	0
CC(=O)c1ccc(C)cc1	0
CC(=O)c1ccc(C2=C(c3ccc(O)cc3)Cc3cc(O)ccc32)cc1	0
CC(=O)c1ccc(Cl)c(Cl)c1Cl	0
CC(=O)c1ccc(O)cc1	0
CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1	0
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	0
CC(=O)c1ccc([N+](=O)[O-])cc1	0
CC(=O)c1ccc2c(c1)C(NC(=O)c1ccc(F)cc1)C(O)C(C)(C)O2	0
CC(=O)c1ccc2c(c1)CCCC2	0
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2	0
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2	0
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2	0
CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2	0
CC(=O)c1ccc2ccc3ccccc3c2c1	0
CC(=O)c1ccc[nH]1	0
CC(=O)c1cccc([N+](=O)[O-])c1	0
CC(=O)c1ccccc1	0
CC(=O)c1ccccc1O	0
CC(=O)c1ccccc1[N+](=O)[O-]	0
CC(=O)c1ccccn1	0
CC(=O)c1cccnc1	0
CC(=O)c1cnccn1	0
CC(=O)c1sc(C)nc1C	0
CC(Br)C(=O)O	0
CC(C#N)(CCC(=O)O)N=NC(C)(C#N)CCC(=O)O	0
CC(C#N)CCC#N	0
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1	0
CC(C(=O)O)c1ccc(C2CCCCC2)c2ccccc12	0
CC(C(=O)O)c1ccc(C=C2CCCCC2=O)cc1	0
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1	0
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2	0
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2	0
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12	0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	0
CC(C(=O)O)c1cccc(Oc2ccccc2)c1	0
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1	0
CC(C(O)c1ccccc1)N(C)C	0
CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1	0
CC(C)(C#N)/N=N/C(C)(C)C#N	0
CC(C)(C#N)C(C)(C)C#N	0
CC(C)(C#N)N=NC(C)(C)C#N	0
CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1	0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	0
CC(C)(C(=O)c1cccnc1)c1cccnc1	0
CC(C)(C)C(=O)C(=O)O	0
CC(C)(C)C(=O)C(Cl)Cl	0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1	0
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O	0
CC(C)(C)C(=O)C=Cc1ccc(Cl)cc1	0
CC(C)(C)C(=O)CC(=O)C(C)(C)C	0
CC(C)(C)C(=O)CCc1ccc(Cl)cc1	0
CC(C)(C)C(=O)CCl	0
CC(C)(C)C(=O)Cl	0
CC(C)(C)C(=O)NCCCC(=O)O	0
CC(C)(C)C(=O)O	0
CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	0
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C	0
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C	0
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C	0
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C	0
CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1	0
CC(C)(C)C(=O)c1ccccc1	0
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1	0
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1	0
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1	0
CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2	0
CC(C)(C)C1(CCc2ccc(Cl)cc2)CO1	0
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1	0
CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O	0
CC(C)(C)C1CCC(=O)CC1	0
CC(C)(C)C1CCC(O)CC1	0
CC(C)(C)C1CCCCC1=O	0
CC(C)(C)C1CCCCC1O	0
CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C	0
CC(C)(C)CC(C)(C)N	0
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1	0
CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1	0
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1	0
CC(C)(C)CCCCCC(=O)O	0
CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C	0
CC(C)(C)N	0
CC(C)(C)N(CCO)CCO	0
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1	0
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1	0
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C	0
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C	0
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	0
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	0
CC(C)(C)NC(N)=O	0
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1	0
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2	0
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2	0
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O	0
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1	0
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1	0
CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1	0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1	0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1	0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1	0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1	0
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1	0
CC(C)(C)NCC(O)c1ccc(O)cc1Cl	0
CC(C)(C)NCC(O)c1ccccc1Cl	0
CC(C)(C)NCCO	0
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1	0
CC(C)(C)NSc1nc2ccccc2s1	0
CC(C)(C)OC(=O)N(Cc1cccc2ccccc12)c1cc(CCc2ccccc2)nc(NCc2cccc3ccccc23)n1	0
CC(C)(C)OC(=O)N1CC(F)CC1C(=O)O	0
CC(C)(C)OC(=O)c1ccccc1C(=O)O	0
CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2	0
CC(C)(C)OC=O	0
CC(C)(C)OCC1CO1	0
CC(C)(C)OOC(=O)c1ccccc1	0
CC(C)(C)OOC(C)(C)C	0
CC(C)(C)S	0
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	0
CC(C)(C)c1cc(C=C2SC(N)=NC2=O)cc(C(C)(C)C)c1O	0
CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O	0
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O	0
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O	0
CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O	0
CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O	0
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O	0
CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1	0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1	0
CC(C)(C)c1ccc(C=O)cc1	0
CC(C)(C)c1ccc(CCC=O)cc1	0
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1	0
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1	0
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1	0
CC(C)(C)c1ccc(O)c(O)c1	0
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1	0
CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1	0
CC(C)(C)c1cccc(C(C)(C)C)c1O	0
CC(C)(C)c1ccccc1	0
CC(C)(C)c1csc(-c2cc3cc(OCc4ccccc4CC(=O)O)ccc3o2)n1	0
CC(C)(C)c1n[nH]c(=S)n(N)c1=O	0
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1	0
CC(C)(CC(=O)O)C(=O)O	0
CC(C)(CCC(=O)O)C(=O)O	0
CC(C)(CCl)c1ccccc1	0
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO	0
CC(C)(CO)C(O)C(=O)NCCC(=O)O	0
CC(C)(CO)C(O)C(=O)NCCCC(=O)O	0
CC(C)(CO)C(O)C(=O)NCCCO	0
CC(C)(CO)CO	0
CC(C)(CO)COC(=O)C(C)(C)CO	0
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N	0
CC(C)(Cl)Cl	0
CC(C)(Cl)[N+](=O)[O-]	0
CC(C)(F)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C	0
CC(C)(N)C#N	0
CC(C)(N)CO	0
CC(C)(N)Cc1ccc(Cl)cc1	0
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1	0
CC(C)(O)C#CC(C)(C)O	0
CC(C)(O)C(=O)O	0
CC(C)(O)C(=O)c1ccc(OCCO)cc1	0
CC(C)(O)C(=O)c1ccccc1	0
CC(C)(O)C(Cl)(Cl)Cl	0
CC(C)(O)CCC(C)(C)O	0
CC(C)(O)CCCC1=CCC(C=O)CC1	0
CC(C)(O)CCc1ccccc1	0
CC(C)(O)Cc1ccccc1	0
CC(C)(O)c1ccc(C(C)(C)O)cc1	0
CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc(F)cc2)cc1	0
CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc3nonc3c2)cc1	0
CC(C)(O)c1ccccc1	0
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1	0
CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1	0
CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1	0
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O	0
CC(C)(OO)c1ccccc1	0
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O	0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O	0
CC(C)(Oc1ccc(Cl)cc1)C(=O)O	0
CC(C)(S)C(=O)NC(CS)C(=O)O	0
CC(C)(S)C(N)C(=O)O	0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	0
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1	0
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1	0
CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1	0
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1	0
CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1	0
CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1	0
CC(C)(c1ccccc1)c1ccccc1	0
CC(C)=CC(=O)C=C(C)C	0
CC(C)=CC(=O)O	0
CC(C)=CC(C)(C)C	0
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C	0
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C	0
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C	0
CC(C)=CC=O	0
CC(C)=CCC/C(C)=C/CO	0
CC(C)=CCC/C(C)=C\CO	0
CC(C)=CCC1C(=O)C(=O)c2ccccc2C1=O	0
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	0
CC(C)=CCCC(C)(O)C1CC=C(C)CC1	0
CC(C)=CCCC(C)=CC#N	0
CC(C)=CCCC(C)=CC(=O)O	0
CC(C)=CCCC(C)=CC=O	0
CC(C)=CCCC(C)=CCCC(C)=CCCC(=O)OCC=C(C)CCC=C(C)C	0
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O	0
CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C	0
CC(C)=CCCC(C)=CCO	0
CC(C)=CCCC(C)=CCOC=O	0
CC(C)=CCCC(C)C=O	0
CC(C)=CCCC(C)CC(=O)O	0
CC(C)=CCCC(C)CC=O	0
CC(C)=CCCC(C)CCO	0
CC(C)=CCCC(C)CCOC=O	0
CC(C)=CCC[C@H](C)CCO	0
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1	0
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C	0
CC(C)=CCO	0
CC(C)=CCOC(=O)c1ccccc1	0
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12	0
CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1	0
CC(C)=O	0
CC(C)Br	0
CC(C)C#N	0
CC(C)C(=O)O	0
CC(C)C(=O)OC(=O)C(C)C	0
CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C	0
CC(C)C(=O)OCC(C)(C)C(O)C(C)C	0
CC(C)C(=O)OCC=Cc1ccccc1	0
CC(C)C(=O)OCCOc1ccccc1	0
CC(C)C(=O)OCCc1ccccc1	0
CC(C)C(=O)c1c(C(C)C)nn2ccccc12	0
CC(C)C(=O)c1ccccc1	0
CC(C)C(Br)C(=O)NC(N)=O	0
CC(C)C(C)(C)C(C)(C)C(C)(C)S	0
CC(C)C(C)(N)C#N	0
CC(C)C(C)C	0
CC(C)C(N)C(=O)O	0
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21	0
CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21	0
CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	0
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1	0
CC(C)C(O)C(C)(C)CO	0
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O	0
